# mvp-tdem synthetic raw EM log v0
seq,t_rx,polarity,g00,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19
550,523,1,816578.96628303558,305967.90654467343,119733.20522695495,43211.452422804963,15902.061617437499,5919.025024585806,2228.310143994272,821.06575383038864,312.96353889001432,119.27219743705571,45.015243488053287,17.262587950407507,6.1826303545818106,2.3223526852488896,0.90577697502567911,0.36425672483915555,0.033434268471185032,0.13530385712695403,-0.038288893550445187,-0.038723043252847714
551,523.01999999999998,-1,-829176.02830020268,-309724.77584962419,-113228.89266105664,-45088.400201218217,-16107.144913640816,-5717.5856627728454,-2334.690043931641,-854.08666995724047,-328.15601263281826,-120.89870010894153,-47.623670627858615,-16.499777685577925,-6.2326925343079944,-2.4136280619705235,-0.87314658039999482,-0.30286994484546792,-0.10286868271976611,0.018109414542501714,-0.0094531664698902385,-0.0064965621267699973
552,523.03999999999996,1,851156.08226382791,299394.96771707671,115894.08450714951,43642.620722383785,16014.647410403864,5969.4206459750703,2227.517141990897,896.07726681866302,313.47710872209615,120.08182840873313,41.07685315044035,17.05059781983892,6.5086519721953033,2.2283033950756312,0.84407487617787735,0.30559513486357986,0.14457180242626239,-0.025492676648347212,-0.0037908168641508882,-0.065524156579362586
553,523.05999999999995,-1,-835807.62015727442,-315847.82025597862,-112682.22555658739,-44051.082737373668,-16036.607907773232,-6244.3571809206042,-2242.6314279528292,-772.8489113716671,-326.03224598664644,-117.13826364020854,-44.13538986193997,-16.833582775187683,-6.0035787503541238,-2.3274401026226728,-0.81399389025093305,-0.23619652749159173,-0.081199428806628657,-0.0691752869209354,-0.071253335463054401,-0.019029846323826205
554,523.08000000000004,1,798818.8567514132,321593.77535490296,110666.87078307304,46091.203885962379,17033.697188086437,6383.669033458893,2277.0825609275739,839.82833501082087,320.89777878686772,122.08826448250913,43.578737999612585,16.068567174993227,6.2104232413862928,2.2730383180740401,0.85429767413047852,0.27878181978183886,0.069144975044744261,0.025404836777864523,0.03829605181501506,-0.023357070134377714
555,523.10000000000002,-1,-815136.96229854191,-306297.55467297789,-115254.74479668563,-45172.04252270297,-15462.721895735036,-6297.5028376561368,-2316.2509204645853,-847.97177890562978,-328.70099171134211,-117.69713150446606,-44.841546745959228,-16.332704641252697,-6.3646401129098509,-2.2742999324077826,-0.8756643356996443,-0.33551791471051745,-0.10357738756304939,-0.019855633931484911,-0.0010525945059597726,-0.018815799718230216
556,523.12,1,763570.14532226906,314755.04553543491,114812.65689050198,44041.15881393115,16699.754694055689,5863.4500871649916,2315.1506494431965,816.59488024993652,318.77444490934056,118.01294560943187,44.594644292727104,16.189643604252623,6.3452058418236899,2.4791023881519378,0.91359956296317291,0.38216744212523324,0.080669577210165183,0.079291726404821961,0.02910877784756449,-0.0017639366516406403
557,523.13999999999999,-1,-780264.47138247092,-305601.85865298874,-110135.29662006709,-42910.300238409473,-16471.752741540382,-5894.8368758768629,-2257.0561027347444,-821.32037192197629,-320.31210321520899,-120.71928112538222,-42.551436690946801,-16.389908158904788,-6.019545382037971,-2.3233728056588911,-0.87269029747770843,-0.38395516181791628,-0.1260244012111241,-0.044020308549273732,-0.047634387709828335,0.0081170133322163718
558,523.15999999999997,1,794878.88593013946,325005.46166274301,110971.56252903561,43577.717152412501,16358.320191468554,5996.9340156757644,2166.69239908606,823.0905032937377,322.50152961738502,116.17143289771344,41.740300998043146,16.785356736349691,6.0630895573042718,2.3723501844343229,0.89550738485576398,0.28665247545300587,0.10095418467471705,-0.0077596702561288167,-0.0084623441036194864,-0.017309726023310011
559,523.17999999999995,-1,-788943.79029592103,-318083.12599127763,-116828.77336138503,-41472.853519896329,-16138.770561240548,-5717.5917909963646,-2342.1143538717301,-889.51841101759157,-316.96315609156892,-115.83710347346316,-43.584497303993288,-16.380207580195837,-6.1754605592082479,-2.4474846119992648,-0.92324469440468393,-0.29138537893436234,-0.1401917472250761,0.019156503838669198,-0.04308470047980039,0.030640007762725567
560,523.20000000000005,1,815918.27008776378,319738.9829298929,116033.58489000562,42578.036285419257,16300.260141048364,6384.9238063467983,2301.4018178895426,847.00323896603823,309.58199536907063,116.64938434641439,45.358901683895581,16.22373774276717,6.2622504480957222,2.4400641863660955,0.87774187075492649,0.26220835177951518,0.21568726945220751,0.071013443530001066,0.026293058529756864,-0.019510729939510196
561,523.22000000000003,-1,-839168.95397803222,-307498.54125466029,-117343.27518591756,-41598.628092542604,-16874.572066075249,-6161.7340607652613,-2245.9411648186397,-860.40579938571454,-324.53008150673554,-114.06522362458331,-46.607029764821519,-16.935408546738689,-6.0565424215574417,-2.300210051005374,-0.90081113211821984,-0.33578107712609639,-0.12307588394827823,-0.10432896592738722,-0.067535913150762461,-0.0053540306959361742
562,523.24000000000001,1,840737.29900691903,299946.62590463343,109823.38249320912,44005.633280039445,16715.744122100852,5926.4769060159788,2278.6923888141414,837.96122844466106,324.30744869902958,122.76606756115879,44.102941326551537,16.201392394287627,6.0273577982253963,2.3646295607453331,0.85380878326447252,0.30802237569552265,0.11362431445190596,0.071315012793079904,0.0031083620844970772,0.014807306669900716
563,523.25999999999999,-1,-855248.36923731223,-311656.33210483514,-115603.88221478711,-41917.077559429381,-16893.340124188544,-6088.6305684834215,-2260.5702659421299,-850.58539291009856,-321.01311287092591,-121.64209190340347,-45.7288240644369,-17.502490009713728,-6.3156122957975471,-2.4778782883136783,-0.89666276895179697,-0.34923866903291961,-0.093681920920257705,-0.00128990962171625,-0.0041134554356601983,-0.060559779668335569
564,523.27999999999997,1,788207.85131739802,314461.53987893293,113762.46388709365,43988.914287491825,16605.033533113088,6082.4718399564099,2208.794340253713,881.12839113582436,324.56888141201017,118.96854177381489,44.400961013430098,16.92165453268629,6.1633253566761521,2.1664405522188326,0.87433821064691208,0.36255281877962986,0.081054883882223802,0.059476308642993615,0.041795764466426272,-0.044524213223836248
565,523.29999999999995,-1,-826627.98815973115,-315491.42377704725,-113334.86991401402,-43554.752471932698,-15988.805282412644,-6130.3359516312585,-2286.5402589493442,-839.06789124537374,-321.97652926700988,-117.39234294683762,-45.076789667310919,-16.905006457233664,-6.6606745503144582,-2.3585995531758677,-0.89018244929022228,-0.36538013937031144,-0.088285255941682364,0.012645120683172473,-0.035869691161281428,0.033830902909275956
566,523.32000000000005,1,765872.28675693425,304637.42001351895,113068.33157520757,42925.009953571207,16252.511566690675,6070.7437594787734,2294.6232445863679,867.75700490536644,315.91998344490901,126.39783939435684,46.275322932867326,16.490284253779212,6.2970878856365946,2.3290754863567766,0.89381285578048109,0.28263223116708575,0.11631707448980219,0.07316927149708044,0.017676758588987641,-0.015138042121794365
567,523.34000000000003,-1,-847313.31767548644,-315170.47009914072,-117042.51387153426,-43930.882299130601,-15553.803992891888,-6048.4589474285276,-2323.4958758286111,-841.85104313047077,-326.78683806818327,-120.81290394263034,-45.56316548255429,-16.714610339423999,-6.4850464079286958,-2.2531750018065431,-0.85330996316749719,-0.3547105183966186,-0.20586159305363735,-0.07515852292685328,-0.056896608188868734,0.060566267072448103
568,523.36000000000001,1,811486.0823714385,302676.15501809225,115119.79637421225,43498.70213519736,15824.074923112224,6033.3116086270593,2239.7090221021949,866.32682272303725,319.62661745284481,120.16467863150631,45.752640458600375,16.967203115247194,6.2267463724561871,2.1951214689581455,0.98450670612297475,0.27917675455662577,0.095329974028053585,0.07507033407894291,0.05944683146771719,0.024247532172981826
569,523.38,-1,-825854.87048955495,-290663.24164104555,-115532.06385596405,-42614.707604062838,-16795.646030482309,-6172.9572079791869,-2144.0338368377861,-882.90251788852595,-326.44910833880499,-117.64970919254456,-44.37100758035568,-17.39999434368449,-5.9653820207553911,-2.4310669520603581,-0.8631906737706222,-0.36348802859487933,-0.1362395185948316,0.0021662362080786045,-0.028772855676848615,-0.086894442679454523
570,523.39999999999998,1,793191.88886092626,309107.76889829669,116896.15918801323,41107.246557511164,15306.007027295951,6027.2816413594282,2262.7782025330525,801.69864874317841,321.24879022705255,122.70506130621573,44.268655436500197,16.700692334522028,6.3967586959183684,2.3548600189005677,0.85374910225052503,0.34223296261691344,0.082601781300732618,0.0046345747899649284,0.00943033831138935,0.053014852496877762
571,523.41999999999996,-1,-809159.05128939042,-321122.37097301614,-110938.83287073458,-44988.33389304272,-15580.568876594458,-5834.4173658728296,-2241.5837609271789,-896.18637117928188,-311.37023202541565,-112.65377259891197,-42.522491683353266,-17.119653157802908,-6.0656708639950452,-2.4367361449712868,-0.91643609802746018,-0.28978849296206949,-0.11563106814635306,-0.053534885885946806,0.013131170799513226,-0.023037142073720682
572,523.44000000000005,1,831386.63600139366,307580.26192238077,118967.11115294848,43022.342117510605,15957.489527430085,6258.8475436594972,2176.6664301644823,805.14783636588038,309.23402700639173,120.23716095498067,46.150609856274386,16.351727413144349,6.6025015467815287,2.3755568759634129,0.90048316636972037,0.40395161270992397,0.17448788473491667,0.037166164637412465,0.035598595160699326,0.066277756948229405
573,523.46000000000004,-1,-867497.57733094424,-301800.27428091579,-118308.22485962865,-43366.074360919498,-16101.643967778438,-5764.9127420995492,-2312.6359194707234,-815.6985513737518,-303.72348456397106,-122.99014603297205,-46.802808677795454,-16.276942593664245,-6.3344028114866786,-2.4021776662981567,-0.77770579265253093,-0.32803080362761888,-0.15163350548103266,-0.016466347229743949,0.02895134583612622,-0.0033842188211531689
574,523.48000000000002,1,822620.74628151313,299406.97804195923,114835.86224609455,42906.859162185661,16120.620947388948,6293.6513694448668,2264.9714583140867,861.36782611627473,311.56311857955092,119.70837772489079,44.121261294469917,16.673497152428322,6.3220970608419762,2.2834301415229934,0.91679183044708945,0.35217922757951486,0.11336652678468087,0.12051189539673554,0.010468064583270294,0.048234331517717596
575,523.5,-1,-859225.05733709468,-313669.27653943066,-114519.69800835058,-42812.01923620647,-16001.772250141279,-5826.2293963215679,-2143.3964597212034,-850.14741107674126,-310.06700986620626,-116.14171427094902,-43.936559441297476,-16.56039214041288,-6.1840863073663073,-2.4780564705182955,-0.90235882179918758,-0.39640026123844141,-0.10539109708872811,-0.02730066727463458,-0.034274272259564822,-0.049539302493555232
576,523.51999999999998,1,819971.38718523516,308880.6610140074,114236.98260698827,43572.229088059867,16986.565042211761,5912.5482433947545,2210.6476193122548,831.20470149872347,318.77865270208503,110.48258071363409,43.947815733069774,17.013110754640042,6.1288730824670052,2.3454107363319756,0.93852559868648255,0.38598328581582897,0.16228462969809218,0.055372996952227721,0.10711117677401033,-0.020116731140452409
577,523.53999999999996,-1,-811866.7713058301,-303299.82533718605,-105903.23244269559,-42200.476912906764,-16174.228085953853,-5945.4486668119525,-2183.0408425115579,-843.44766905445897,-316.36013340846802,-120.53907188269939,-43.320432502879754,-16.977701880213239,-6.052121404342973,-2.244220228647289,-0.90001558103800294,-0.29628542616161491,-0.14694970304005597,0.016208252663370296,-0.077522936703073766,-0.03004252256058889
578,523.55999999999995,1,811142.38798369281,301675.62691603502,116615.88769391571,44373.74750877019,15666.178331336567,5598.8850321930549,2112.526964414425,848.99839885266078,329.81253642949247,113.39562715645697,43.788837875377581,16.404457049032406,6.5900630297791434,2.4668732523716614,0.92152739721411292,0.320171268173775,0.1355995268061306,0.052387872795129797,-0.018602131265205345,-0.024979427169068456
579,523.58000000000004,-1,-790401.08160748193,-310144.16050114384,-116350.68631407488,-42972.912613797344,-16331.700725802057,-6014.6630457424144,-2176.7197750173209,-855.89241828044635,-310.0099743917628,-124.13441190051074,-44.681412050864644,-16.166886541125987,-6.2715725303343541,-2.3513549233260895,-0.93296389794792911,-0.40529400694937401,-0.09530756533483549,-0.11492760312026677,-0.027931535998988292,-0.047865856413058155
580,523.60000000000002,1,803767.65750448895,313360.6878949813,116025.20731886986,40759.601181788697,15949.644060120409,6111.7747255025597,2253.6665367227902,854.20426452385402,308.04017854461489,118.95452486288804,43.991262094963531,16.398072135742115,6.0929404632738802,2.3906777325244049,0.86427071427749746,0.30884426579041918,0.12946114509433859,0.10291745059896444,0.037472151686397656,0.0050292943862294479
581,523.62,-1,-812801.86685889156,-310435.01239410671,-114879.94499091017,-43804.525791785753,-15795.923788468548,-5752.2375561949002,-2295.9163926535389,-880.41921453388022,-304.84677148652167,-118.6673370467783,-43.47217503906802,-16.979187909654147,-6.2368788769947336,-2.557794976231452,-0.86589739197525073,-0.33773840853675696,-0.11188646154583681,-0.041910840165935742,-0.074407700722209369,0.017865600369536928
582,523.63999999999999,1,796656.0161065663,308948.91246544715,116321.27339904156,42666.241136846998,16673.135555399251,6053.2582748746554,2221.4137003548499,876.95319787925087,305.57253074944902,116.00345905074418,44.868635348005256,16.961638129666813,6.1946601867673303,2.3045913174572008,0.8921981668765212,0.36560970087142552,0.099019579091410792,0.0016361844728065686,0.025632276226600928,-0.048408909665664475
583,523.65999999999997,-1,-815966.29367356666,-300327.72744085174,-110743.6649399524,-42225.470481245393,-15259.066347275924,-6044.3562997063955,-2181.1951972067718,-852.41296890824515,-320.40296895139994,-121.44830445188848,-44.435650318631396,-17.052772636731209,-6.3837459389911064,-2.3443576566391635,-0.90919350664052978,-0.38427921874938575,-0.039015212703161391,0.0081613439563073386,-0.012424861582036165,-0.123633940609117
584,523.67999999999995,1,821214.192060309,295467.93666479818,107088.18647474289,43093.128126180309,15961.616541920199,5908.0338971897154,2209.5743515889289,823.41945006116987,305.96006973290577,122.94837779391523,42.947681026819794,16.314277501668855,6.2106395395216989,2.3262061184189595,0.87921864746175016,0.33545030019654848,0.15966606471051004,0.0056923256550458073,-0.004499716846980085,-0.008046120494637812
